timestamp,round,operation,latency_ms,status
2026-03-27T14:57:01.049882+00:00,3,query_trust,50.47,success
2026-03-27T14:57:01.113758+00:00,3,compute_trust,63.82,success
2026-03-27T14:57:01.169318+00:00,3,query_trust,55.52,success
2026-03-27T14:57:01.218075+00:00,3,query_billing,48.7,success
2026-03-27T14:57:01.267986+00:00,3,query_billing,49.87,success
2026-03-27T14:57:01.271080+00:00,4,webhook_uplink,2.29,success
2026-03-27T14:57:01.333201+00:00,4,webhook_uplink,62.1,success
2026-03-27T14:57:01.334940+00:00,4,webhook_uplink,1.72,success
2026-03-27T14:57:01.336446+00:00,4,webhook_uplink,1.49,success
2026-03-27T14:57:01.400493+00:00,4,webhook_uplink,64.02,success
2026-03-27T14:57:01.458762+00:00,4,webhook_uplink,58.24,success
2026-03-27T14:57:01.515703+00:00,4,webhook_uplink,56.92,success
2026-03-27T14:57:01.517426+00:00,4,webhook_uplink,1.7,success
2026-03-27T14:57:01.582605+00:00,4,webhook_uplink,65.16,success
2026-03-27T14:57:01.584077+00:00,4,webhook_uplink,1.45,success
2026-03-27T14:57:01.643315+00:00,4,webhook_uplink,59.23,success
2026-03-27T14:57:01.644846+00:00,4,webhook_uplink,1.51,success
2026-03-27T14:57:01.744845+00:00,4,webhook_uplink,99.99,success
2026-03-27T14:57:01.812986+00:00,4,webhook_uplink,68.12,success
2026-03-27T14:57:01.875873+00:00,4,webhook_uplink,62.87,success
2026-03-27T14:57:01.877664+00:00,4,webhook_uplink,1.77,success
2026-03-27T14:57:01.879226+00:00,4,webhook_uplink,1.55,success
2026-03-27T14:57:01.940391+00:00,4,webhook_uplink,61.15,success
2026-03-27T14:57:02.004733+00:00,4,webhook_uplink,64.32,success
2026-03-27T14:57:02.068756+00:00,4,webhook_uplink,64.0,success
2026-03-27T14:57:02.072330+00:00,4,webhook_uplink,3.55,success
2026-03-27T14:57:02.130571+00:00,4,webhook_uplink,58.22,success
2026-03-27T14:57:02.189641+00:00,4,webhook_uplink,59.05,success
2026-03-27T14:57:02.191140+00:00,4,webhook_uplink,1.48,success
2026-03-27T14:57:02.192310+00:00,4,webhook_uplink,1.16,success
2026-03-27T14:57:02.193388+00:00,4,webhook_uplink,1.07,success
2026-03-27T14:57:02.252521+00:00,4,webhook_uplink,59.12,success
2026-03-27T14:57:02.314409+00:00,4,webhook_uplink,61.86,success
2026-03-27T14:57:02.375886+00:00,4,webhook_uplink,61.45,success
2026-03-27T14:57:02.377501+00:00,4,webhook_uplink,1.6,success
2026-03-27T14:57:02.378745+00:00,4,webhook_uplink,1.23,success
2026-03-27T14:57:02.380234+00:00,4,webhook_uplink,1.48,success
2026-03-27T14:57:02.441762+00:00,4,webhook_uplink,61.51,success
2026-03-27T14:57:02.518621+00:00,4,webhook_uplink,76.84,success
2026-03-27T14:57:02.579156+00:00,4,webhook_uplink,60.52,success
2026-03-27T14:57:02.580608+00:00,4,webhook_uplink,1.43,success
2026-03-27T14:57:02.635884+00:00,4,webhook_uplink,55.26,success
2026-03-27T14:57:02.637715+00:00,4,webhook_uplink,1.81,success
2026-03-27T14:57:02.639228+00:00,4,webhook_uplink,1.5,success
2026-03-27T14:57:02.705314+00:00,4,webhook_uplink,66.07,success
2026-03-27T14:57:02.709286+00:00,4,webhook_uplink,3.95,success
2026-03-27T14:57:02.711132+00:00,4,webhook_uplink,1.83,success
2026-03-27T14:57:02.768767+00:00,4,webhook_uplink,57.62,success
2026-03-27T14:57:02.826895+00:00,4,webhook_uplink,58.11,success
2026-03-27T14:57:02.881374+00:00,4,webhook_uplink,54.46,success
2026-03-27T14:57:02.942328+00:00,4,webhook_uplink,60.93,success
2026-03-27T14:57:03.007713+00:00,4,webhook_uplink,65.36,success
2026-03-27T14:57:03.067459+00:00,4,webhook_uplink,59.73,success
2026-03-27T14:57:03.129984+00:00,4,webhook_uplink,62.51,success
2026-03-27T14:57:03.131605+00:00,4,webhook_uplink,1.6,success
2026-03-27T14:57:03.191995+00:00,4,webhook_uplink,60.38,success
2026-03-27T14:57:03.252166+00:00,4,webhook_uplink,60.15,success
2026-03-27T14:57:03.253793+00:00,4,webhook_uplink,1.61,success
2026-03-27T14:57:03.314714+00:00,4,webhook_uplink,60.91,success
2026-03-27T14:57:03.317448+00:00,4,webhook_uplink,2.71,success
2026-03-27T14:57:03.319026+00:00,4,webhook_uplink,1.56,success
2026-03-27T14:57:03.373523+00:00,4,webhook_uplink,54.48,success
2026-03-27T14:57:03.432657+00:00,4,webhook_uplink,59.12,success
2026-03-27T14:57:03.434348+00:00,4,webhook_uplink,1.67,success
2026-03-27T14:57:03.435592+00:00,4,webhook_uplink,1.23,success
2026-03-27T14:57:03.497362+00:00,4,webhook_uplink,61.76,success
2026-03-27T14:57:03.498786+00:00,4,webhook_uplink,1.41,success
2026-03-27T14:57:03.559110+00:00,4,webhook_uplink,60.31,success
2026-03-27T14:57:03.560634+00:00,4,webhook_uplink,1.51,success
2026-03-27T14:57:03.562044+00:00,4,webhook_uplink,1.4,success
2026-03-27T14:57:03.623770+00:00,4,webhook_uplink,61.71,success
2026-03-27T14:57:03.682184+00:00,4,webhook_uplink,58.39,success
2026-03-27T14:57:03.684000+00:00,4,webhook_uplink,1.78,success
2026-03-27T14:57:03.685296+00:00,4,webhook_uplink,1.28,success
2026-03-27T14:57:03.749398+00:00,4,webhook_uplink,64.09,success
2026-03-27T14:57:03.751161+00:00,4,webhook_uplink,1.74,success
2026-03-27T14:57:03.752539+00:00,4,webhook_uplink,1.36,success
2026-03-27T14:57:03.754024+00:00,4,webhook_uplink,1.47,success
2026-03-27T14:57:03.755461+00:00,4,webhook_uplink,1.42,success
2026-03-27T14:57:03.826378+00:00,4,webhook_uplink,70.9,success
2026-03-27T14:57:03.828179+00:00,4,webhook_uplink,1.78,success
2026-03-27T14:57:03.898047+00:00,4,webhook_uplink,69.85,success
2026-03-27T14:57:03.959761+00:00,4,webhook_uplink,61.69,success
2026-03-27T14:57:04.019839+00:00,4,webhook_uplink,60.05,success
2026-03-27T14:57:04.078698+00:00,4,webhook_uplink,58.84,success
2026-03-27T14:57:04.582480+00:00,4,aggregator_flush,503.76,success
2026-03-27T14:57:06.650290+00:00,4,compute_trust,66.61,success
2026-03-27T14:57:06.709574+00:00,4,query_trust,59.24,success
2026-03-27T14:57:06.775350+00:00,4,compute_trust,65.71,success
2026-03-27T14:57:06.826477+00:00,4,query_trust,51.08,success
2026-03-27T14:57:06.886553+00:00,4,compute_trust,60.0,success
2026-03-27T14:57:06.935745+00:00,4,query_trust,49.14,success
2026-03-27T14:57:06.995926+00:00,4,compute_trust,60.13,success
2026-03-27T14:57:07.047329+00:00,4,query_trust,51.34,success
2026-03-27T14:57:07.109954+00:00,4,compute_trust,62.55,success
2026-03-27T14:57:07.160365+00:00,4,query_trust,50.36,success
2026-03-27T14:57:07.216522+00:00,4,compute_trust,56.09,success
2026-03-27T14:57:07.266355+00:00,4,query_trust,49.78,success
2026-03-27T14:57:07.334436+00:00,4,compute_trust,68.02,success
2026-03-27T14:57:07.380071+00:00,4,query_trust,45.59,success
2026-03-27T14:57:07.442109+00:00,4,compute_trust,61.98,success
2026-03-27T14:57:07.493816+00:00,4,query_trust,51.66,success
2026-03-27T14:57:07.545966+00:00,4,query_billing,52.08,success
2026-03-27T14:57:07.596737+00:00,4,query_billing,50.71,success
2026-03-27T14:57:07.599939+00:00,5,webhook_uplink,2.23,success
2026-03-27T14:57:07.601176+00:00,5,webhook_uplink,1.23,success
2026-03-27T14:57:07.602326+00:00,5,webhook_uplink,1.14,success
2026-03-27T14:57:07.666390+00:00,5,webhook_uplink,64.05,success
2026-03-27T14:57:07.667935+00:00,5,webhook_uplink,1.52,success
2026-03-27T14:57:07.669256+00:00,5,webhook_uplink,1.31,success
2026-03-27T14:57:07.670539+00:00,5,webhook_uplink,1.27,success
2026-03-27T14:57:07.671916+00:00,5,webhook_uplink,1.36,success
2026-03-27T14:57:07.738940+00:00,5,webhook_uplink,67.01,success
2026-03-27T14:57:07.798822+00:00,5,webhook_uplink,59.86,success
2026-03-27T14:57:07.800427+00:00,5,webhook_uplink,1.57,success
2026-03-27T14:57:07.855073+00:00,5,webhook_uplink,54.63,success
2026-03-27T14:57:07.856808+00:00,5,webhook_uplink,1.72,success
2026-03-27T14:57:07.858364+00:00,5,webhook_uplink,1.25,success
2026-03-27T14:57:07.859603+00:00,5,webhook_uplink,1.23,success
2026-03-27T14:57:07.860868+00:00,5,webhook_uplink,1.25,success
2026-03-27T14:57:07.919063+00:00,5,webhook_uplink,58.18,success
2026-03-27T14:57:07.920660+00:00,5,webhook_uplink,1.58,success
2026-03-27T14:57:07.921968+00:00,5,webhook_uplink,1.29,success
2026-03-27T14:57:07.980432+00:00,5,webhook_uplink,58.45,success
2026-03-27T14:57:08.039629+00:00,5,webhook_uplink,59.18,success
2026-03-27T14:57:08.041212+00:00,5,webhook_uplink,1.56,success
2026-03-27T14:57:08.103783+00:00,5,webhook_uplink,62.56,success
2026-03-27T14:57:08.105349+00:00,5,webhook_uplink,1.55,success
2026-03-27T14:57:08.165663+00:00,5,webhook_uplink,60.3,success
2026-03-27T14:57:08.225454+00:00,5,webhook_uplink,59.77,success
2026-03-27T14:57:08.288916+00:00,5,webhook_uplink,63.44,success
2026-03-27T14:57:08.290427+00:00,5,webhook_uplink,1.49,success
2026-03-27T14:57:08.291740+00:00,5,webhook_uplink,1.3,success
2026-03-27T14:57:08.293265+00:00,5,webhook_uplink,1.51,success
2026-03-27T14:57:08.366290+00:00,5,webhook_uplink,73.01,success
2026-03-27T14:57:08.369285+00:00,5,webhook_uplink,2.97,success
2026-03-27T14:57:08.371733+00:00,5,webhook_uplink,2.43,success
2026-03-27T14:57:08.430501+00:00,5,webhook_uplink,58.75,success
2026-03-27T14:57:08.486046+00:00,5,webhook_uplink,55.53,success
2026-03-27T14:57:08.487581+00:00,5,webhook_uplink,1.52,success
2026-03-27T14:57:08.552012+00:00,5,webhook_uplink,64.42,success
2026-03-27T14:57:08.554294+00:00,5,webhook_uplink,2.26,success
2026-03-27T14:57:08.555878+00:00,5,webhook_uplink,1.57,success
2026-03-27T14:57:08.618846+00:00,5,webhook_uplink,62.95,success
2026-03-27T14:57:08.620464+00:00,5,webhook_uplink,1.59,success
2026-03-27T14:57:08.622072+00:00,5,webhook_uplink,1.57,success
2026-03-27T14:57:08.623382+00:00,5,webhook_uplink,1.29,success
2026-03-27T14:57:08.624511+00:00,5,webhook_uplink,1.12,success
2026-03-27T14:57:08.686673+00:00,5,webhook_uplink,62.15,success
2026-03-27T14:57:08.688304+00:00,5,webhook_uplink,1.61,success
2026-03-27T14:57:08.689787+00:00,5,webhook_uplink,1.47,success
2026-03-27T14:57:08.691261+00:00,5,webhook_uplink,1.46,success
2026-03-27T14:57:08.750159+00:00,5,webhook_uplink,58.88,success
2026-03-27T14:57:08.751677+00:00,5,webhook_uplink,1.5,success
2026-03-27T14:57:08.813879+00:00,5,webhook_uplink,62.19,success
2026-03-27T14:57:08.815636+00:00,5,webhook_uplink,1.74,success
2026-03-27T14:57:08.875581+00:00,5,webhook_uplink,59.93,success
2026-03-27T14:57:08.877158+00:00,5,webhook_uplink,1.56,success
2026-03-27T14:57:08.878371+00:00,5,webhook_uplink,1.2,success
2026-03-27T14:57:08.879931+00:00,5,webhook_uplink,1.55,success
2026-03-27T14:57:08.881598+00:00,5,webhook_uplink,1.65,success
2026-03-27T14:57:08.944831+00:00,5,webhook_uplink,63.22,success
2026-03-27T14:57:08.946551+00:00,5,webhook_uplink,1.7,success
2026-03-27T14:57:09.005892+00:00,5,webhook_uplink,59.33,success
2026-03-27T14:57:09.007719+00:00,5,webhook_uplink,1.81,success
2026-03-27T14:57:09.011737+00:00,5,webhook_uplink,4.0,success
2026-03-27T14:57:09.076734+00:00,5,webhook_uplink,64.98,success
2026-03-27T14:57:09.078372+00:00,5,webhook_uplink,1.62,success
2026-03-27T14:57:09.079747+00:00,5,webhook_uplink,1.36,success
2026-03-27T14:57:09.080899+00:00,5,webhook_uplink,1.14,success
2026-03-27T14:57:09.082395+00:00,5,webhook_uplink,1.48,success
2026-03-27T14:57:09.083756+00:00,5,webhook_uplink,1.35,success
2026-03-27T14:57:09.085000+00:00,5,webhook_uplink,1.23,success
2026-03-27T14:57:09.086714+00:00,5,webhook_uplink,1.7,success
2026-03-27T14:57:09.142359+00:00,5,webhook_uplink,55.63,success
2026-03-27T14:57:09.143903+00:00,5,webhook_uplink,1.52,success
2026-03-27T14:57:09.200534+00:00,5,webhook_uplink,56.62,success
2026-03-27T14:57:09.259564+00:00,5,webhook_uplink,59.01,success
2026-03-27T14:57:09.317828+00:00,5,webhook_uplink,58.24,success
2026-03-27T14:57:09.380013+00:00,5,webhook_uplink,62.16,success
2026-03-27T14:57:09.443739+00:00,5,webhook_uplink,63.7,success
2026-03-27T14:57:09.445332+00:00,5,webhook_uplink,1.57,success
2026-03-27T14:57:09.446487+00:00,5,webhook_uplink,1.14,success
2026-03-27T14:57:09.447657+00:00,5,webhook_uplink,1.16,success
2026-03-27T14:57:10.026328+00:00,5,aggregator_flush,578.65,success
2026-03-27T14:57:12.099372+00:00,5,compute_trust,71.83,success
2026-03-27T14:57:12.147350+00:00,5,query_trust,47.94,success
2026-03-27T14:57:12.206893+00:00,5,compute_trust,59.49,success
2026-03-27T14:57:12.261992+00:00,5,query_trust,55.06,success
2026-03-27T14:57:12.327643+00:00,5,compute_trust,65.6,success
2026-03-27T14:57:12.381431+00:00,5,query_trust,53.74,success
2026-03-27T14:57:12.442186+00:00,5,compute_trust,60.71,success
2026-03-27T14:57:12.495115+00:00,5,query_trust,52.88,success
2026-03-27T14:57:12.556563+00:00,5,compute_trust,61.4,success
2026-03-27T14:57:12.604074+00:00,5,query_trust,47.46,success
2026-03-27T14:57:12.664523+00:00,5,compute_trust,60.41,success
2026-03-27T14:57:12.714269+00:00,5,query_trust,49.7,success
2026-03-27T14:57:12.778504+00:00,5,compute_trust,64.19,success
2026-03-27T14:57:12.827684+00:00,5,query_trust,49.14,success
2026-03-27T14:57:12.892372+00:00,5,compute_trust,64.64,success
2026-03-27T14:57:12.944458+00:00,5,query_trust,52.04,success
2026-03-27T14:57:12.995757+00:00,5,query_billing,51.25,success
2026-03-27T14:57:13.050346+00:00,5,query_billing,54.54,success
2026-03-27T14:57:13.114147+00:00,6,webhook_uplink,62.98,success
2026-03-27T14:57:13.115735+00:00,6,webhook_uplink,1.57,success
2026-03-27T14:57:13.117207+00:00,6,webhook_uplink,1.46,success
2026-03-27T14:57:13.118694+00:00,6,webhook_uplink,1.46,success
2026-03-27T14:57:13.120132+00:00,6,webhook_uplink,1.42,success
2026-03-27T14:57:13.121805+00:00,6,webhook_uplink,1.66,success
2026-03-27T14:57:13.183750+00:00,6,webhook_uplink,61.93,success
2026-03-27T14:57:13.239506+00:00,6,webhook_uplink,55.73,success
2026-03-27T14:57:13.241167+00:00,6,webhook_uplink,1.64,success
2026-03-27T14:57:13.298343+00:00,6,webhook_uplink,57.16,success
2026-03-27T14:57:13.299913+00:00,6,webhook_uplink,1.55,success
2026-03-27T14:57:13.301220+00:00,6,webhook_uplink,1.29,success
2026-03-27T14:57:13.302515+00:00,6,webhook_uplink,1.28,success
2026-03-27T14:57:13.410336+00:00,6,webhook_uplink,107.81,success
2026-03-27T14:57:13.412042+00:00,6,webhook_uplink,1.68,success
2026-03-27T14:57:13.473651+00:00,6,webhook_uplink,61.59,success
2026-03-27T14:57:13.535316+00:00,6,webhook_uplink,61.65,success
2026-03-27T14:57:13.536973+00:00,6,webhook_uplink,1.64,success
2026-03-27T14:57:13.599945+00:00,6,webhook_uplink,62.95,success
2026-03-27T14:57:13.664184+00:00,6,webhook_uplink,64.21,success
2026-03-27T14:57:13.665990+00:00,6,webhook_uplink,1.78,success
2026-03-27T14:57:13.667365+00:00,6,webhook_uplink,1.36,success
2026-03-27T14:57:13.668696+00:00,6,webhook_uplink,1.32,success
2026-03-27T14:57:13.670028+00:00,6,webhook_uplink,1.32,success
2026-03-27T14:57:13.732825+00:00,6,webhook_uplink,62.78,success
2026-03-27T14:57:13.734477+00:00,6,webhook_uplink,1.63,success
2026-03-27T14:57:13.735758+00:00,6,webhook_uplink,1.27,success
2026-03-27T14:57:13.736990+00:00,6,webhook_uplink,1.22,success
2026-03-27T14:57:13.738347+00:00,6,webhook_uplink,1.34,success
2026-03-27T14:57:13.739574+00:00,6,webhook_uplink,1.22,success
2026-03-27T14:57:13.740701+00:00,6,webhook_uplink,1.12,success
2026-03-27T14:57:13.741702+00:00,6,webhook_uplink,0.99,success
2026-03-27T14:57:13.742877+00:00,6,webhook_uplink,1.17,success
2026-03-27T14:57:13.803868+00:00,6,webhook_uplink,60.98,success
2026-03-27T14:57:13.867655+00:00,6,webhook_uplink,63.76,success
2026-03-27T14:57:13.869491+00:00,6,webhook_uplink,1.82,success
2026-03-27T14:57:13.873639+00:00,6,webhook_uplink,4.13,success
2026-03-27T14:57:13.875765+00:00,6,webhook_uplink,2.11,success
2026-03-27T14:57:13.877347+00:00,6,webhook_uplink,1.57,success
2026-03-27T14:57:13.933335+00:00,6,webhook_uplink,55.97,success
2026-03-27T14:57:13.934751+00:00,6,webhook_uplink,1.4,success
2026-03-27T14:57:13.993642+00:00,6,webhook_uplink,58.61,success
2026-03-27T14:57:13.995269+00:00,6,webhook_uplink,1.6,success
2026-03-27T14:57:13.996891+00:00,6,webhook_uplink,1.6,success
2026-03-27T14:57:13.998292+00:00,6,webhook_uplink,1.39,success
2026-03-27T14:57:13.999560+00:00,6,webhook_uplink,1.26,success
2026-03-27T14:57:14.000978+00:00,6,webhook_uplink,1.4,success
2026-03-27T14:57:14.002198+00:00,6,webhook_uplink,1.21,success
2026-03-27T14:57:14.003210+00:00,6,webhook_uplink,1.0,success
2026-03-27T14:57:14.004627+00:00,6,webhook_uplink,1.41,success
2026-03-27T14:57:14.067273+00:00,6,webhook_uplink,62.63,success
2026-03-27T14:57:14.131089+00:00,6,webhook_uplink,63.79,success
2026-03-27T14:57:14.132893+00:00,6,webhook_uplink,1.79,success
2026-03-27T14:57:14.193312+00:00,6,webhook_uplink,60.41,success
2026-03-27T14:57:14.194718+00:00,6,webhook_uplink,1.39,success
2026-03-27T14:57:14.195846+00:00,6,webhook_uplink,1.12,success
2026-03-27T14:57:14.257244+00:00,6,webhook_uplink,61.39,success
2026-03-27T14:57:14.318315+00:00,6,webhook_uplink,61.05,success
2026-03-27T14:57:14.320051+00:00,6,webhook_uplink,1.71,success
2026-03-27T14:57:14.321611+00:00,6,webhook_uplink,1.55,success
2026-03-27T14:57:14.322935+00:00,6,webhook_uplink,1.31,success
2026-03-27T14:57:14.389632+00:00,6,webhook_uplink,66.68,success
2026-03-27T14:57:14.391285+00:00,6,webhook_uplink,1.63,success
2026-03-27T14:57:14.450931+00:00,6,webhook_uplink,59.63,success
2026-03-27T14:57:14.516609+00:00,6,webhook_uplink,65.66,success
2026-03-27T14:57:14.575337+00:00,6,webhook_uplink,58.7,success
2026-03-27T14:57:14.632305+00:00,6,webhook_uplink,56.95,success
2026-03-27T14:57:14.692064+00:00,6,webhook_uplink,59.74,success
2026-03-27T14:57:14.693567+00:00,6,webhook_uplink,1.48,success
2026-03-27T14:57:14.755113+00:00,6,webhook_uplink,61.53,success
2026-03-27T14:57:14.756703+00:00,6,webhook_uplink,1.57,success
2026-03-27T14:57:14.757873+00:00,6,webhook_uplink,1.16,success
2026-03-27T14:57:14.758950+00:00,6,webhook_uplink,1.07,success
2026-03-27T14:57:14.760189+00:00,6,webhook_uplink,1.23,success
2026-03-27T14:57:14.761565+00:00,6,webhook_uplink,1.37,success
2026-03-27T14:57:14.762946+00:00,6,webhook_uplink,1.37,success
2026-03-27T14:57:14.764191+00:00,6,webhook_uplink,1.24,success
2026-03-27T14:57:14.825877+00:00,6,webhook_uplink,61.67,success
2026-03-27T14:57:14.887117+00:00,6,webhook_uplink,61.22,success
2026-03-27T14:57:14.888727+00:00,6,webhook_uplink,1.59,success
2026-03-27T14:57:15.396658+00:00,6,aggregator_flush,507.91,success
2026-03-27T14:57:17.476935+00:00,6,compute_trust,72.72,success
2026-03-27T14:57:17.522573+00:00,6,query_trust,45.59,success
2026-03-27T14:57:17.583408+00:00,6,compute_trust,60.78,success
2026-03-27T14:57:17.629633+00:00,6,query_trust,46.18,success
2026-03-27T14:57:17.693802+00:00,6,compute_trust,64.11,success
2026-03-27T14:57:17.741871+00:00,6,query_trust,48.02,success
2026-03-27T14:57:17.798559+00:00,6,compute_trust,56.63,success
2026-03-27T14:57:17.850303+00:00,6,query_trust,51.7,success
2026-03-27T14:57:17.912857+00:00,6,compute_trust,62.5,success
2026-03-27T14:57:17.964451+00:00,6,query_trust,51.55,success
2026-03-27T14:57:18.026258+00:00,6,compute_trust,61.76,success
2026-03-27T14:57:18.077092+00:00,6,query_trust,50.79,success
2026-03-27T14:57:18.139641+00:00,6,compute_trust,62.5,success
2026-03-27T14:57:18.194247+00:00,6,query_trust,54.56,success
2026-03-27T14:57:18.255928+00:00,6,compute_trust,61.63,success
2026-03-27T14:57:18.304000+00:00,6,query_trust,48.03,success
2026-03-27T14:57:18.362445+00:00,6,query_billing,58.37,success
2026-03-27T14:57:18.413671+00:00,6,query_billing,51.18,success
2026-03-27T14:57:18.416753+00:00,7,webhook_uplink,2.27,success
2026-03-27T14:57:18.417990+00:00,7,webhook_uplink,1.22,success
2026-03-27T14:57:18.479108+00:00,7,webhook_uplink,61.1,success
2026-03-27T14:57:18.480809+00:00,7,webhook_uplink,1.68,success
2026-03-27T14:57:18.482074+00:00,7,webhook_uplink,1.25,success
2026-03-27T14:57:18.483336+00:00,7,webhook_uplink,1.25,success
2026-03-27T14:57:18.550844+00:00,7,webhook_uplink,67.5,success
2026-03-27T14:57:18.554338+00:00,7,webhook_uplink,3.47,success
2026-03-27T14:57:18.556238+00:00,7,webhook_uplink,1.87,success
2026-03-27T14:57:18.557735+00:00,7,webhook_uplink,1.48,success
2026-03-27T14:57:18.559256+00:00,7,webhook_uplink,1.51,success
2026-03-27T14:57:18.560581+00:00,7,webhook_uplink,1.31,success
2026-03-27T14:57:18.562044+00:00,7,webhook_uplink,1.45,success
2026-03-27T14:57:18.618539+00:00,7,webhook_uplink,56.48,success
2026-03-27T14:57:18.620339+00:00,7,webhook_uplink,1.78,success
2026-03-27T14:57:18.676057+00:00,7,webhook_uplink,55.7,success
2026-03-27T14:57:18.677724+00:00,7,webhook_uplink,1.65,success
2026-03-27T14:57:18.735232+00:00,7,webhook_uplink,57.49,success
2026-03-27T14:57:18.736958+00:00,7,webhook_uplink,1.7,success
2026-03-27T14:57:18.738339+00:00,7,webhook_uplink,1.37,success
2026-03-27T14:57:18.739538+00:00,7,webhook_uplink,1.18,success
2026-03-27T14:57:18.803667+00:00,7,webhook_uplink,64.12,success
2026-03-27T14:57:18.805186+00:00,7,webhook_uplink,1.5,success
2026-03-27T14:57:18.869199+00:00,7,webhook_uplink,64.0,success
2026-03-27T14:57:18.871115+00:00,7,webhook_uplink,1.9,success
2026-03-27T14:57:18.932245+00:00,7,webhook_uplink,61.1,success
2026-03-27T14:57:18.933893+00:00,7,webhook_uplink,1.62,success
2026-03-27T14:57:18.935176+00:00,7,webhook_uplink,1.27,success
2026-03-27T14:57:18.995186+00:00,7,webhook_uplink,59.99,success
2026-03-27T14:57:19.058857+00:00,7,webhook_uplink,63.65,success
2026-03-27T14:57:19.060501+00:00,7,webhook_uplink,1.62,success
2026-03-27T14:57:19.061928+00:00,7,webhook_uplink,1.41,success
2026-03-27T14:57:19.120372+00:00,7,webhook_uplink,58.43,success
2026-03-27T14:57:19.122460+00:00,7,webhook_uplink,2.07,success
2026-03-27T14:57:19.123811+00:00,7,webhook_uplink,1.34,success
2026-03-27T14:57:19.180775+00:00,7,webhook_uplink,56.95,success
2026-03-27T14:57:19.237845+00:00,7,webhook_uplink,57.05,success
2026-03-27T14:57:19.299004+00:00,7,webhook_uplink,61.14,success
2026-03-27T14:57:19.300595+00:00,7,webhook_uplink,1.57,success
2026-03-27T14:57:19.301764+00:00,7,webhook_uplink,1.16,success
2026-03-27T14:57:19.302796+00:00,7,webhook_uplink,1.02,success
2026-03-27T14:57:19.358706+00:00,7,webhook_uplink,55.9,success
2026-03-27T14:57:19.360329+00:00,7,webhook_uplink,1.6,success
2026-03-27T14:57:19.417868+00:00,7,webhook_uplink,57.52,success
2026-03-27T14:57:19.477795+00:00,7,webhook_uplink,59.9,success
2026-03-27T14:57:19.547377+00:00,7,webhook_uplink,69.56,success
2026-03-27T14:57:19.609439+00:00,7,webhook_uplink,62.04,success
2026-03-27T14:57:19.669376+00:00,7,webhook_uplink,59.92,success
2026-03-27T14:57:19.671003+00:00,7,webhook_uplink,1.6,success
2026-03-27T14:57:19.672559+00:00,7,webhook_uplink,1.54,success
2026-03-27T14:57:19.734255+00:00,7,webhook_uplink,61.67,success
2026-03-27T14:57:19.813913+00:00,7,webhook_uplink,79.63,success
2026-03-27T14:57:19.884664+00:00,7,webhook_uplink,70.72,success
2026-03-27T14:57:19.886266+00:00,7,webhook_uplink,1.58,success
2026-03-27T14:57:19.947767+00:00,7,webhook_uplink,61.48,success
2026-03-27T14:57:19.949260+00:00,7,webhook_uplink,1.47,success
2026-03-27T14:57:19.950324+00:00,7,webhook_uplink,1.05,success
2026-03-27T14:57:20.009835+00:00,7,webhook_uplink,59.5,success
2026-03-27T14:57:20.011614+00:00,7,webhook_uplink,1.76,success
2026-03-27T14:57:20.013169+00:00,7,webhook_uplink,1.54,success
2026-03-27T14:57:20.074894+00:00,7,webhook_uplink,61.71,success
2026-03-27T14:57:20.076538+00:00,7,webhook_uplink,1.62,success
2026-03-27T14:57:20.077914+00:00,7,webhook_uplink,1.36,success
2026-03-27T14:57:20.079382+00:00,7,webhook_uplink,1.46,success
2026-03-27T14:57:20.080694+00:00,7,webhook_uplink,1.29,success
2026-03-27T14:57:20.081882+00:00,7,webhook_uplink,1.17,success
2026-03-27T14:57:20.143257+00:00,7,webhook_uplink,61.36,success
2026-03-27T14:57:20.144929+00:00,7,webhook_uplink,1.65,success
2026-03-27T14:57:20.146523+00:00,7,webhook_uplink,1.58,success
2026-03-27T14:57:20.207795+00:00,7,webhook_uplink,60.98,success
2026-03-27T14:57:20.268153+00:00,7,webhook_uplink,60.34,success
2026-03-27T14:57:20.335412+00:00,7,webhook_uplink,67.24,success
2026-03-27T14:57:20.402899+00:00,7,webhook_uplink,67.47,success
2026-03-27T14:57:20.465790+00:00,7,webhook_uplink,62.86,success
2026-03-27T14:57:20.528057+00:00,7,webhook_uplink,62.25,success
2026-03-27T14:57:20.529644+00:00,7,webhook_uplink,1.57,success
2026-03-27T14:57:20.530849+00:00,7,webhook_uplink,1.19,success
2026-03-27T14:57:20.532218+00:00,7,webhook_uplink,1.36,success
2026-03-27T14:57:20.588063+00:00,7,webhook_uplink,55.83,success
2026-03-27T14:57:20.589742+00:00,7,webhook_uplink,1.66,success
2026-03-27T14:57:21.163691+00:00,7,aggregator_flush,573.93,success
2026-03-27T14:57:23.224387+00:00,7,compute_trust,59.56,success
2026-03-27T14:57:23.274699+00:00,7,query_trust,50.26,success
2026-03-27T14:57:23.336611+00:00,7,compute_trust,61.86,success
2026-03-27T14:57:23.388302+00:00,7,query_trust,51.65,success
2026-03-27T14:57:23.447077+00:00,7,compute_trust,58.73,success
2026-03-27T14:57:23.498405+00:00,7,query_trust,51.28,success
2026-03-27T14:57:23.560385+00:00,7,compute_trust,61.93,success
2026-03-27T14:57:23.610031+00:00,7,query_trust,49.6,success
2026-03-27T14:57:23.672907+00:00,7,compute_trust,62.84,success
2026-03-27T14:57:23.721375+00:00,7,query_trust,48.42,success
